municipio_id,year,urbana,rustica,bice_grupo_a,bice_grupo_b,bice_grupo_c,bice_grupo_d
28106,2014,0.46,0.96,1.3,1.3,1.3,1.3
28107,2014,0.5,0.3,1.3,1.3,1.3,1.3
28108,2014,0.42,0.33,1.3,1.3,1.3,1.3
28109,2014,0.6,0.6,0.6,0.6,0.6,0.6
28110,2014,0.5,0.6,1.3,1.3,1.3,1.3
28111,2014,0.55,0.65,0,0,0,0
28112,2014,0.6,0.4,0,0,0,0
28113,2014,0.4,0.8,1.3,1.3,1.3,1.3
28114,2014,0.4,0.65,1.3,1.3,1.3,1.3
28115,2014,0.6417,0.6,0,0,0,0
28116,2014,0.48,1.05,0,0,0,0
28117,2014,0.6,0.3,0,0,0,0
28118,2014,0.6,1.05,0,0,0,0
28119,2014,0.9,0.6,0,0,0,0
28120,2014,0.43,0.6,0,0,0,0
28121,2014,0.4,0.3,0.6,0.6,0.6,0.6
28122,2014,0.53,0.4,0,0,0,0
28123,2014,0.57,0.75,1.3,1.3,1.3,1.3
28124,2014,0.4,0.3,1.3,1.3,1.3,1.3
28125,2014,0.675,0.35,0,0,0,0
28126,2014,0.4,0.4,0.9,0.9,0.9,0.9
28127,2014,0.475,0.33,0.66,0.66,0.66,0.66
28128,2014,0.55,0.6,1.3,1.3,1.3,1.3
28129,2014,0.51,0.33,1,1,1,1
28130,2014,0.366,0.715,1.3,1.3,1.3,1.3
28131,2014,0.662,0.977,1.3,1.3,1.3,1.3
28132,2014,0.59,0.9,0.6,0.6,0.6,0.6
28133,2014,0.68,0.63,1.3,1.3,1.3,1.3
28134,2014,0.4,0.493,1.3,1.3,1.3,1.3
28135,2014,0.55,0.65,0,0,0,0
28136,2014,0.52,0.6,0,0,0,0
28137,2014,0.56,0.65,0,0,0,0
28138,2014,0.5,0.612,1.1,1.1,1.1,1.1
28140,2014,0.69,0.7,0,0,0,0
28141,2014,0.51,0.65,0,0,0,0
28143,2014,0.45,0.35,0,0,0,0
28144,2014,0.57,0.4,1.3,1.3,1.3,1.3
28145,2014,0.5,0.65,0,0,0,0
28146,2014,0.75,0.65,1.3,1.3,1.3,1.3
28147,2014,0.565,0.49,1.2,1.2,1.2,1.2
28148,2014,0.6417,0.6454,1.3,1.3,1.3,1.3
28149,2014,0.41,0.69,0,0,0,0
28150,2014,0.49,0.6,1.3,1.3,1.3,1.3
28151,2014,0.6,0.9,0,0,0,0
28152,2014,0.45,0.5,0.46,0.46,0.46,0.46
28153,2014,0.6,1.05,0,0,0,0
28154,2014,0.4,0.65,0,0,0,0
28155,2014,0.72,0.8,0,0,0,0
28156,2014,0.53,0.53,0,0,0,0
28157,2014,0.67,0.52,0,0,0,0
28158,2014,0.65,0.6,0,0,0,0
28159,2014,0.61,1.05,1.3,1.3,1.3,1.3
28160,2014,0.49,0.55,1.3,1.3,1.3,1.3
28161,2014,0.585,0.9,1.3,1.3,1.3,1.3
28162,2014,0.45,0.3,0,0,0,0
28163,2014,0.53,0.7,0,0,0,0
28164,2014,0.4,0.4,0,0,0,0
28165,2014,0.53,0.6,0,0,0,0
28166,2014,0.475,0.65,0,0,0,0
28167,2014,0.4,0.9,1.3,1.3,1.3,1.3
28168,2014,0.4,0.65,0,0,0,0
28169,2014,0.62,0.65,0,0,0,0
28170,2014,0.65,0.6,0,0,0,0
28171,2014,0.5,0.3,0,0,0,0
28172,2014,0.4,0.3,1.3,1.3,1.3,1.3
28173,2014,0.63,0.8,0,0,0,0
28174,2014,0.6,0.65,0,0,0,0
28175,2014,0.4,0.77,0,0,0,0
28176,2014,0.47,0.6,0,0,0,0
28177,2014,0.75,0.65,0,0,0,0
28178,2014,0.465,0.9,0.6,0.6,0.6,0.6
28179,2014,0.6,0.4,0,0,0,0
28180,2014,0.57,0.57,0.6,0.6,0.6,0.6
28181,2014,0.4,0.32,0,0,0,0
28182,2014,0.6,0.6,0,0,0,0
28183,2014,0.6,0.4,0,0,0,0
28901,2014,0.58,0.65,0,0,0,0
28902,2014,0.4,0.3,0,0,0,0
28903,2014,0.435,0.65,0,0,0,0
29001,2014,0.4,0.8,0.8,0.8,0.8,0.8
29002,2014,0.6,0.6,0,0,0,0
29003,2014,0.55,0.8,0,0,0,0
29004,2014,0.75,0.75,0,0,0,0
29005,2014,0.78,0.65,0,0,0,0
29006,2014,0.4,0.6,0,0,0,0
29007,2014,0.65,0.75,0,0,0,0
29008,2014,0.6775,0.9,0,0,0,1
29009,2014,0.55,0.8,1.3,1.3,1.3,1.3
29010,2014,0.6,0.86,1.3,1.3,1.3,1.3
29011,2014,0.58,0.55,1.3,1.3,1.3,1.3
29012,2014,0.7,0.5,1.3,1.3,1.3,1.3
29013,2014,0.55,0.65,0,0,0,0
29014,2014,0.5,0.65,0,0,0,0
29015,2014,0.795,0.795,1,1,1,1
29016,2014,0.6,0.65,0,0,0,0
29017,2014,0.455,0.98,0,0,0,0
29018,2014,0.4,0.6,1.3,1.3,1.3,1.3
29019,2014,0.5,0.8,0,0,0,0
29020,2014,0.57,0.45,0,0,0,0
29021,2014,0.6,0.6,0,0,0,0
29022,2014,0.45,0.6,0,0,0,0
29023,2014,0.4,0.6,1,1,1,1
29024,2014,0.45,0.5,0.5,0.5,0.5,0.5
29025,2014,0.65,0.9,0,0,0,0
29026,2014,0.56,0.5,0,0,0,0
29027,2014,0.55,0.35,0,0,0,0
29028,2014,0.75,0.8,0,0,0,0
29029,2014,0.5,0.5,0,0,0,0
29030,2014,0.67,0.85,1.3,1.3,1.3,1.3
29031,2014,0.5,0.8,0,0,0,0
29032,2014,0.6,0.843,1.3,1.3,1.3,1.3
29033,2014,0.6,0.75,0,0,0,0
29034,2014,0.55,0.8,0,0,0,0
29035,2014,0.44,1.1,1.3,1.3,1.3,1.3
29036,2014,0.6,0.6,1.3,1.3,1.3,1.3
29037,2014,0.4,0.3,0,0,0,0
29038,2014,0.71,0.85,0,0,0,0
29039,2014,0.47,0.65,1.3,1.3,1.3,1.3
29040,2014,0.6,0.65,0,0,0,0
29041,2014,0.61,0.65,1.3,1.3,1.3,1.3
29042,2014,0.66,0.82,0,0,0,0
29043,2014,0.58,0.67,0,0,0,0
29044,2014,0.8,0.9,1.3,1.3,1.3,1.3
29045,2014,0.46,0.6,0,0,0,0
29046,2014,0.4,0.3,0,0,0,0
29047,2014,0.61,0.8,0,0,0,0
29048,2014,0.5,0.65,1.3,1.3,1.3,1.3
29049,2014,0.55,0.6,1.3,1.3,1.3,1.3
29050,2014,0.6,0.5,0,0,0,0
29051,2014,0.52,0.9,1.3,1.3,1.3,1.3
29052,2014,0.4,0.65,0,0,0,0
29053,2014,0.6,0.45,0,0,0,0
29054,2014,0.5,0,0.5,0.5,0.5,0.5
29055,2014,0.55,0.6,0.6,0.6,0.6,0.6
29056,2014,0.6,0.9,0,0,0,0
29057,2014,0.7,0.7,0,0,0,0
29058,2014,0.51,0.6,0,0,0,0
29059,2014,0.4,0.65,0,0,0,0
29060,2014,0.65,0.45,0,0,0,0
29061,2014,0.65,0.65,1.3,1.3,1.3,1.3
29062,2014,0.54,0.55,0,0,0,0
29063,2014,0.5,0.5,0.6,0.6,0.6,0.6
29064,2014,0.65,0.68,0,0,0,0
29065,2014,0.4,0.3,0,0,0,0
29066,2014,0.65,0.65,0,0,0,0
29067,2014,0.451,0.6543,1.3,1.3,1.3,1.3
29068,2014,0.7,0.5,1.3,1.3,1.3,1.3
29069,2014,0.987,0.5585,1.3,1.3,1.3,1.3
29070,2014,0.508,0.63,1.3,1.3,1.3,1.3
29071,2014,0.65,0.76,0,0,0,0
29072,2014,0.4,0.8,1,1,1,1
29073,2014,0.4,0.6,0,0,0,0
29074,2014,0.45,0.8,0,0,0,0
29075,2014,0.475,0.4,0,0,0,0
29076,2014,0.6,0.3,0,0,0,0
29077,2014,0.45,0.6,0,0,0,0
29079,2014,0.65,0.65,1.3,1.3,1.3,1.3
29080,2014,0.42,0.51,0.6,0.6,0.6,0.6
29081,2014,0.6,0.5,0,0,0,0
29082,2014,0.962,0.9328,0.8745,0.8745,0.8745,0.8745
29083,2014,0.4,0.8,0,0,0,0
29084,2014,0.825,0.825,0.825,0.825,0.825,0.825
29085,2014,0.55,0.8,0.8,0.8,0.8,0.8
29086,2014,0.59,0.59,0,0,0,0
29087,2014,0.5,0.5,0,0,0,0
29088,2014,0.4,0.86,1.3,1.3,1.3,1.3
29089,2014,0.6668,0.75,1.3,1.3,1.3,1.3
29090,2014,0.42,0.7,0,0,0,0
29091,2014,0.7,0.7,0.6,0.6,0.6,0.6
29092,2014,0.65,0.65,0,0,0,0
29093,2014,0.71,0.7,1.3,1.3,1.3,1.3
29094,2014,0.7,0.6,0.7,0,0,0.7
29095,2014,0.5,0.9,0,0,0,0
29096,2014,0.6,0.65,0,0,0,0
29097,2014,0.47,0.6,0.6,0.6,0.6,0.6
29098,2014,0.45,0.75,0,0,0,0
29099,2014,0.75,0.75,1.3,1.3,1.3,1.3
29100,2014,0.52,0.6,1.3,1.3,1.3,1.3
29901,2014,1.16,0,0,0,0,0
29902,2014,0.805,0.805,1.3,1.3,1.3,1.3
30001,2014,0.77,0.85,0.6,0.6,0.6,0.6
30002,2014,0.62,0.59,0.6,0.6,0.6,0.6
30003,2014,0.74,0.8,0.832,0.832,0.832,0.832
30004,2014,0.7,0.65,0,0,0,0
30005,2014,0.66,0.725,1.3,1.3,1.3,1.3
30006,2014,0.75,0.7,0,0,0,0
30007,2014,0.65,0.64,0,0,0,0
30008,2014,0.51,0.62,0.7,0.7,0.7,0.7
30009,2014,0.54,0.66,0.655,0.655,0.655,0.655
30010,2014,0.68,0.6,0,0,0,0
30011,2014,0.52,0.62,1.3,1.3,1.3,1.3
30012,2014,0.68,0.56,0.68,0.68,0.68,0.68
30013,2014,0.65,0.75,0.6,0.6,0.6,0.6
30014,2014,0.66,0.8,0.72,0.72,0.72,0.72
30015,2014,0.58,0.8,0.64,0.64,0.64,0.64
30016,2014,0.8,0.7,1.3,1.3,1.3,1.3
30017,2014,0.51,0.8,0.6,0.6,0.6,0.6
30018,2014,0.6,0.3,0.6,0.6,0.6,0.6
30019,2014,0.58,0.7,1,1,1,1
30020,2014,0.5,0.65,0,0,0,0
30021,2014,0.7,0.63,0.6,0.6,1.3,0.6
30022,2014,0.585,0.688,1.3,1.3,1.3,1.3
30023,2014,0.45,0.6,0.9,0.9,0.9,0.9
30024,2014,0.675,0.656,1.3,1.3,1.3,1.3
30025,2014,0.6,0.8,0,0,0,0
30026,2014,0.45,0.44,1.3,1.3,1.3,1.3
30027,2014,0.74,0.62,0.74,0.74,0.74,0.74
30028,2014,0.6,0.6,1,1,1,1
30029,2014,0.7,0.65,1.3,1.3,1.3,1.3
30030,2014,0.7488,0.6644,1.3,1.3,1.3,1.3
30031,2014,0.4,0.65,0,0,0,0
30032,2014,0.65,0.8,0.65,0.65,0.65,0.65
30033,2014,0.618,0.618,1.3,1.3,1.3,1.3
30034,2014,0.6,0.65,0,0,0,0
30035,2014,0.5,0.75,0,0,0,0.75
30036,2014,0.8,0.8,0.8,0.8,0.8,0.8
30037,2014,0.63,0.63,1.3,1.3,1.3,1.3
30038,2014,0.8,0.75,0.75,0.75,0.75,0.75
30039,2014,0.68,0.6,0.6,0.6,0.6,0.6
30040,2014,0.65,0.75,0,0,0,0
30041,2014,0.79,0.68,0.6,0.6,0.6,0.6
30042,2014,0.6,0.67,0,0,0,0
30043,2014,0.557,0.6,0,0,0,0
30901,2014,0.55,0.74,1.3,1.3,1.3,1.3
30902,2014,0.77,0.9,0,0,0,0
32001,2014,0.7,0.3,0.6,0.6,0.6,0.6
32002,2014,0.4,0.3,1.3,1.3,1.3,1.3
32003,2014,0.7,0.6,1.3,1.3,1.3,1.3
32004,2014,0.6,0.3,1.3,1.3,1.3,1.3
32005,2014,0.5,0.4,1.3,1.3,1.3,1.3
32006,2014,0.6,0.5,1.3,1.3,1.3,1.3
32007,2014,0.585,0.8,0.6,0.6,0.6,0.6
32008,2014,0.5,0.3,1.3,1.3,1.3,1.3
32009,2014,0.619,0.75,1.3,0,0,0
32010,2014,0.7,0.6,1.3,1.3,1.3,1.3
32011,2014,0.4,0.3,1.3,1.3,1.3,1.3
32012,2014,0.7,0.7,1.3,1.3,1.3,1.3
32013,2014,0.6,0.3,1.3,1.3,1.3,1.3
32014,2014,0.5,0.3,1.3,1.3,1.3,1.3
32015,2014,0.4,0.3,1.3,1.3,1.3,1.3
32016,2014,0.6,0.3,1.3,1.3,1.3,1.3
32017,2014,0.6,0.6,1.3,1.3,1.3,1.3
32018,2014,0.5,0.5,0.6,0.6,0.6,0.6
32019,2014,0.6,0.3,0.6,0.6,0.6,0.6
32020,2014,0.4,0.3,1.3,1.3,1.3,1.3
32021,2014,0.5,0.3,1.3,1.3,1.3,1.3
32022,2014,0.4,0.3,1.3,1.3,1.3,1.3
32023,2014,0.55,0.6,1.3,1.3,1.3,1.3
32024,2014,0.6,0.75,0.6,0.6,0.6,0.6
32025,2014,0.6,0.8,1.3,1.3,1.3,1.3
32026,2014,0.4,0.34,1.3,1.3,1.3,1.3
32027,2014,0.5,0.8,1.3,1.3,1.3,1.3
32028,2014,0.5,0.3,1.3,1.3,1.3,1.3
32029,2014,0.65,0.65,1.3,1.3,1.3,1.3
32030,2014,0.4,0.8,1.3,1.3,1.3,1.3
32031,2014,0.6,0.5,1.3,1.3,1.3,1.3
32032,2014,0.56,0.52,1.3,1.3,1.3,1.3
32033,2014,0.6,0.3,0.6,0.6,0.6,0.6
32034,2014,0.5,0.3,1.3,1.3,1.3,1.3
32035,2014,0.4,0.3,1.3,1.3,1.3,1.3
32036,2014,0.6,0.65,1.3,1.3,1.3,1.3
32037,2014,0.66,0.8,1.3,1.3,1.3,1.3
32038,2014,0.6,0.8,1.3,1.3,1.3,1.3
32039,2014,0.5,0.65,1.3,1.3,1.3,1.3
32040,2014,0.45,0.6,1.3,1.3,1.3,1.3
32041,2014,0.7,0.5,1.3,1.3,1.3,1.3
32042,2014,0.5,0.3,1.3,1.3,1.3,1.3
32043,2014,0.6,0.5,0.6,0.6,0.6,0.6
32044,2014,0.4,0.3,1.3,1.3,1.3,1.3
32045,2014,0.4,0.3,1.3,1.3,1.3,1.3
32046,2014,0.6,0.5,1.3,1.3,1.3,1.3
32047,2014,0.5,0.6,0.6,0.6,0.6,0.6
32048,2014,0.5,0.4,1.3,1.3,1.3,1.3
32049,2014,0.9,0.7,1.3,1.3,1.3,1.3
32050,2014,0.6,0.8,1.3,1.3,1.3,1.3
32051,2014,0.5,0.3,1.3,1.3,1.3,1.3
32052,2014,0.6,0.8,1.3,1.3,1.3,1.3
32053,2014,0.5,0.65,1.3,1.3,1.3,1.3
32054,2014,0.54,1.07,1.3,1.3,1.3,1.3
32055,2014,0.59,0.8,0.6,0.6,0.6,0.6
32056,2014,0.6,0.3,1.3,1.3,1.3,1.3
32057,2014,0.7,0.8,1.3,1.3,1.3,1.3
32058,2014,0.6,0.7,1.3,1.3,1.3,1.3
32059,2014,0.6,0.6,1.3,1.3,1.3,1.3
32060,2014,0.5,0.3,0,1.3,0,0
32061,2014,0.5,0.4,1.3,1.3,1.3,1.3
32062,2014,0.5,0.4,0.6,0.6,0.6,0.6
32063,2014,0.4,0.8,0,1.3,0,0
32064,2014,0.636,0.3,1.3,1.3,1.3,1.3
32065,2014,0.45,0.5,0.6,0.6,0.6,0.6
32066,2014,0.636,0.3,1.3,1.3,1.3,1.3
32067,2014,0.45,0.6,0.6,0.6,0.6,0.6
32068,2014,0.6,0.3,1.3,1.3,1.3,1.3
32069,2014,0.6,0.3,1.3,1.3,1.3,1.3
32070,2014,0.65,0.8,1.3,1.3,1.3,1.3
32071,2014,0.5,0.8,1.3,1.3,1.3,1.3
32072,2014,0.61,0.3,1.3,1.3,1.3,1.3
32073,2014,0.47,0.8,1.3,1.3,1.3,1.3
32074,2014,0.4,0.6,1.3,1.3,1.3,1.3
32075,2014,0.5,0.6,1.3,1.3,1.3,1.3
32076,2014,0.4,0.3,1.3,1.3,1.3,1.3
32077,2014,0.4,0.3,0.6,0.6,0.6,0.6
32078,2014,0.6,0.6,1.3,1.3,1.3,1.3
32079,2014,0.4,0.3,1.3,1.3,1.3,1.3
32080,2014,0.4,0.3,1.3,1.3,1.3,1.3
32081,2014,0.5,0.3,1.3,1.3,1.3,1.3
32082,2014,0.6,0.4,0.6,0.6,0.6,0.6
32083,2014,0.4,0.3,1.3,1.3,1.3,1.3
32084,2014,0.4,0.3,1.3,1.3,1.3,1.3
32085,2014,0.55,0.9,0.6,0.6,0.6,0.6
32086,2014,0.4,0.3,1.3,1.3,1.3,1.3
32087,2014,0.5,0.3,0,0,0,0
32088,2014,0.8,0.7,1.3,1.3,1.3,1.3
32089,2014,0.4,0.3,0.6,0.6,0.6,0.6
32090,2014,0.4,0.3,0.6,0.6,0.6,0.6
32091,2014,0.4,0.6,1.3,1.3,1.3,1.3
32092,2014,0.45,0.3,1.3,1.3,1.3,1.3
33001,2014,0.6,0.6,1.3,0,0,0
33002,2014,0.81,0.75,1.3,0,0,0
33003,2014,0.75,0.9,1.3,0,0,0
33004,2014,0.803,0.96,0.6,0,0,0
33005,2014,0.42,0.6,1.3,0,0,0
33006,2014,0.7335,0.6924,0.6,0,0,0
33007,2014,0.6,0.6,1.3,0,0,0
33008,2014,0.9,0.85,1.3,0,0,0
33009,2014,1,0.8,0.6,0,0,0
33010,2014,0.8,0.9,0.7,0,0,0
33011,2014,0.81,0.3,0.6,0,0,0
33012,2014,0.95,0.6,0.6,0,0,0
33013,2014,0.56,0.6,0.6,0,0,0
33014,2014,0.68,0.9,1.3,1.3,1.3,1.3
33015,2014,0.58,0.58,1.3,0,0,0
33016,2014,0.5645,0.5591,0.9367,0,0,0
33017,2014,0.5,0.6,0.6,0,0,0
33018,2014,0.416,0.676,0.6,0,0,0
33019,2014,0.95,0.8,0.6,0.6,0.6,0.6
33020,2014,0.87,0.87,1.3,0,0,0
33021,2014,0.831,0.831,0.63,0,0,0
33022,2014,0.4,0.3,0.6,0,0,0
33023,2014,0.7,0.9,1.3,0,0,0
33024,2014,0.48,0.48,0.6,0.6,0.6,0.6
33025,2014,0.85,0.55,1.3,1.3,1.3,1.3
33026,2014,0.92,0.748,0.6,0,0,0
33027,2014,0.4,0.57,1.3,0,0,0
33028,2014,0.8,0.6,1.3,0,0,0
33029,2014,0.4,0.3,1.3,0,0,0
33030,2014,0.5,0.4,0.6,0,0,0
33031,2014,0.884,0.886,1.3,0,0,0
33032,2014,0.73,0.96,0.6,0,0,0
33033,2014,0.775,0.925,1.3,0,0,0
33034,2014,0.7,1.02,1.3,0,0,0
33035,2014,0.74,0.72,0.6,0,0,0
33036,2014,0.85,0.8,0.6,0,0,0
33037,2014,0.926,0.874,0.936,0,0,0
33038,2014,0.65,0.65,1.3,0,0,0
33039,2014,0.8,0.65,0.6,0,0,0
33040,2014,0.52,0.52,0.6,0,0,0
33041,2014,0.64,0.9,1.3,0,0,0
33042,2014,0.578,0.761,0.6,0,0,0
33043,2014,0.8,0.8,0.8,0,0,0
33044,2014,0.722,0.802,0.782,0,0,0
33045,2014,0.65,0.5,0.75,0,0,0
33046,2014,0.66,0.66,0.66,0,0,0
33047,2014,0.7,0.6,0.6,0,0,0
33048,2014,0.6,0.6,1.3,0,0,0
33049,2014,0.6855,0.658,0.6,0,0,0
33050,2014,0.5,0.45,0.6,0,0,0
33051,2014,0.85,0.63,0.75,0,0,0
33052,2014,0.8,0.6,1.3,0,0,0
33053,2014,0.85,0.65,1.3,0,0,0
33054,2014,0.84,0.873,1.3,0,0,0
33055,2014,0.72,0.72,0.6,0,0,0
33056,2014,0.57,0.6,0.6,0,0,0
33057,2014,0.4,0.65,1.3,0,0,0
33058,2014,0.6,0.6,1.3,0,0,0
33059,2014,0.51,0.46,1.3,0,0,0
33060,2014,0.67,0.72,0.6,0,0,0
33061,2014,0.55,0.75,1.3,0,0,0
33062,2014,0.7,0.8,1.3,0,0,0
33063,2014,0.42,0.8,0.6,0,0,0
33064,2014,0.58,0.42,0.6,0,0,0
33065,2014,0.7,0.64,0.6,0,0,0
33066,2014,0.54,0.48,0.6,0,0,0
33067,2014,0.4,0.3,1.3,0,0,0
33068,2014,0.98,1.05,1.3,0,0,0
33069,2014,0.78,0.9,0.6,0,0,0
33070,2014,0.575,0.6,0.6,0,0,0
33071,2014,0.56,0.86,1.3,0,0,0
33072,2014,1.05,1.03,1.3,0,0,0
33073,2014,0.8,0.8,1.3,0,0,0
33074,2014,0.62,0.4,0.4,0,0,0
33075,2014,0.4,0.3,1.3,0,0,0
33076,2014,0.59,0.8,0.95,0.95,0.95,0.95
33077,2014,0.5,0.4,1.3,0,0,0
33078,2014,0.8,0.58,0.46,0,0,0
34001,2014,0.49,0.3,0.6,0.6,0.6,0.6
34003,2014,0.4,0.45,0.6,0.6,0.6,0.6
34004,2014,0.496,0.78,1.3,1.3,0,0
34005,2014,0.53,0.75,0.8,0.8,0.8,0.8
34006,2014,0.56,0.4,0.6,0.6,0.6,0.6
34009,2014,0.5,0.65,0.6,0.6,0.6,0.6
34010,2014,0.6,0.7,1,1,1,1
34011,2014,0.6,0.75,0.6,0.6,0.6,0.6
34012,2014,0.55,0.65,0.7,0.7,0.7,0.7
34015,2014,0.7,0.6,1.3,1.3,1.3,1.3
34017,2014,0.55,0.65,1.3,1.3,1.3,1.3
34018,2014,0.65,0.6448,1.3,1.3,1.3,1.3
34019,2014,0.52,0.35,0.6,0.6,0.6,0.6
34020,2014,0.4,0.45,1.3,1.3,1.3,1.3
34022,2014,0.6,0.53,1.3,1.3,1.3,1.3
34023,2014,0.639,0.826,0.816,0.816,0.816,0.816
34024,2014,0.41,0.54,0.98,0.98,0.98,0.98
34025,2014,0.5,0.6,0.6,0.6,0.6,0.6
34027,2014,0.67,0.66,1.3,1.3,1.3,1.3
34028,2014,0.41,0.41,0.6,0.6,0.6,0.6
34029,2014,0.65,0.6,1.3,1.3,1.3,1.3
34031,2014,0.4,0.45,0.6,0.6,0.6,0.6
34032,2014,0.4,0.45,1.3,1.3,1.3,1.3
34033,2014,0.52,0.8,0.52,0.52,0.52,0.52
34034,2014,0.55,0.6,0.6,0.6,0.6,0.6
34035,2014,0.7,0.8,0.6,0.6,0.6,0.6
34036,2014,0.6,0.6,0.6,0.6,0.6,0.6
34037,2014,0.4,0.45,0.6,0.6,0.6,0.6
34038,2014,0.5,0.65,0.6,0.6,0.6,0.6
34039,2014,0.4,0.45,0.6,0.6,0.6,0.6
34041,2014,0.4,0.45,1.3,1.3,1.3,1.3
34042,2014,0.65,0.3,0.6,0.6,0.6,0.6
34045,2014,0.65,0.6,0.6,0.6,0.6,0.6
34046,2014,0.4,0.6,1.3,1.3,1.3,1.3
34047,2014,0.55,0.65,0.6,0,0,0
34048,2014,0.4,0.45,0.6,0.6,0.6,0.6
34049,2014,0.44,0.6,1.3,1.3,1.3,1.3
34050,2014,0.56,0.6,0.6,0.6,0.6,0.6
34051,2014,0.52,0.52,0.6,0.6,0.6,0.6
34052,2014,0.5,0.6,0.6,0.6,0.6,0.6
34053,2014,0.68,0.48,0.6,0.6,0.6,0.6
34055,2014,0.4,0.55,0.6,0.6,0.6,0.6
34056,2014,0.45,0.4,1.3,1.3,1.3,1.3
34057,2014,0.68,0.62,1.2,1.2,1.2,1.2
34058,2014,0.65,0.53,0.6,0.6,0.6,0.6
34059,2014,0.6,0.9,0.6,0.6,0.6,0.6
34060,2014,0.55,0.65,1.3,1.3,1.3,1.3
34061,2014,0.41,0.51,0.6,0.6,0.6,0.6
34062,2014,0.4,0.5,0.6,0.6,0.6,0.6
34063,2014,0.56,0.45,0.6,0.6,0.6,0.6
34066,2014,0.63,0.4,0.6,0.6,0.6,0.6
34067,2014,0.4,0.45,0.6,0.6,0.6,0.6
34068,2014,0.44,0.52,0.6,0.6,0.6,0.6
34069,2014,0.63,0.62,1.3,1.3,1.3,1.3
34070,2014,0.5,0.65,1.3,1.3,1.3,1.3
34071,2014,0.4,0.45,0.6,0.6,0.6,0.6
34072,2014,0.5,0.467,0.6,0.6,0.6,0.6
34073,2014,0.4,0.6,1.3,1.3,1.3,1.3
34074,2014,0.75,0.65,1.1,1.1,1.1,1.1
34076,2014,0.56,0.6,0.6,0.6,0.6,0.6
34077,2014,0.63,0.6,1.3,1.3,1.3,1.3
34079,2014,0.4,0.65,0.6,0.6,0.6,0.6
34080,2014,0.6,0.6,1.3,1.3,1.3,1.3
34081,2014,0.6,0.4,0.6,0.6,0.6,0.6
34082,2014,0.65,0.65,0.6,0.6,0.6,0.6
34083,2014,0.6,0.65,0.6,0.6,0.6,0.6
34084,2014,0.55,0.5,1.3,1.3,1.3,1.3
34086,2014,0.65,0.69,0.95,0.95,0.95,0.95
34087,2014,0.45,0.55,1.3,1.3,1.3,1.3
34088,2014,0.51,0.45,1.3,1.3,1.3,1.3
34089,2014,0.4,0.4,0.6,0.6,0.6,0.6
34091,2014,0.55,0.7,0.6,0.6,0.6,0.6
34092,2014,0.64,0.65,0.6,0.6,0.6,0.6
34093,2014,0.44,0.52,0.6,0.6,0.6,0.6
34094,2014,0.4,0.6,0.6,0.6,0.6,0.6
34096,2014,0.4,0.7,0.6,0.6,0.6,0.6
34098,2014,0.57,0.53,0.6,0.6,0.6,0.6
34099,2014,0.4,0.45,0.6,0.6,0.6,0.6
34100,2014,0.4,0.6,1.3,1.3,1.3,1.3
34101,2014,0.6,0.65,0.6,0.6,0.6,0.6
34102,2014,0.65,0.6,1.3,1.3,1.3,1.3
34103,2014,0.65,0.59,0.6,0.6,0.6,0.6
34104,2014,0.45,0.6,1.3,1.3,1.3,1.3
34106,2014,0.45,0.513,0.6,0.6,0.6,0.6
34107,2014,0.6,0.3,0.6,0.6,0.6,0.6
34108,2014,0.6,0.65,0.6,0.6,0.6,0.6
34109,2014,0.5,0.55,0.6,0.6,0.6,0.6
34110,2014,0.56,0.45,0.6,0.6,0.6,0.6
34112,2014,0.4,0.45,0.6,0.6,0.6,0.6
34113,2014,0.41,0.46,0.6,0.6,0.6,0.6
34114,2014,0.45,0.45,0.6,0.6,0.6,0.6
34116,2014,0.4,0.8,0.6,0.6,0.6,0.6
34120,2014,0.6028,0.886,1.12,1.12,1.12,1.12
34121,2014,0.5,0.5,0.6,0.6,0.6,0.6
34122,2014,0.4,0.45,0.6,0.6,0.6,0.6
34123,2014,0.63,0.68,0.6,0.6,0.6,0.6
34124,2014,0.6,0.45,0.6,0.6,0.6,0.6
34125,2014,0.4,0.8,1.3,1.3,1.3,1.3
34126,2014,0.45,0.45,0.6,0.6,0.6,0.6
34127,2014,0.6,0.55,0.6,0.6,0.6,0.6
34129,2014,0.47,0.6,1.3,1.3,1.3,1.3
34130,2014,0.5,0.6,0.6,0.6,0.6,0.6
34131,2014,0.4,0.7,0.6,0.6,0.6,0.6
34132,2014,0.55,0.5,0.6,0.6,0.6,0.6
34133,2014,0.65,0.4,0.6,0.6,0.6,0.6
34134,2014,0.4,0.45,0.6,0.6,0.6,0.6
34135,2014,0.4,0.45,1.3,1.3,1.3,1.3
34136,2014,0.4,0.6,0.6,0.6,0.6,0.6
34137,2014,0.55,0.9,0.6,0.6,0.6,0.6
34139,2014,0.56,0.6,0.6,0.6,0.6,0.6
34140,2014,0.4,0.45,0.9,0.9,0.9,0.9
34141,2014,0.6,0.6,0.6,0.6,0.6,0.6
34143,2014,0.41,0.53,0.6,0.6,0.6,0.6
34146,2014,0.5,0.56,0.6,0.6,0.6,0.6
34147,2014,0.47,0.65,0.6,0.6,0.6,0.6
34149,2014,0.55,0.6,0.6,0.6,0.6,0.6
34151,2014,0.41,0.46,0.6,0.6,0.6,0.6
34152,2014,0.5,0.55,0.6,0.6,0.6,0.6
